747817612546084864,guns,,,,,2,2016-06-28 15:43:07
747431696853794817,abort,,,,,2,2016-06-27 14:09:37
747431527009619970,abort,,,,,2,2016-06-27 14:08:57
745979521493532673,guns,,,,,2,2016-06-23 13:59:12
745686868776321024,guns,,,,,2,2016-06-22 18:36:18
744901166308401152,guns,,,,,2,2016-06-20 14:34:12
743182206747566080,guns,,,,,2,2016-06-15 20:43:40
742809698353696768,isis,,,,,2,2016-06-14 20:03:27
742807586337136640,guns,,,,,2,2016-06-14 19:55:03
742806109249998848,guns,,,,,2,2016-06-14 19:49:11
742445882726043648,guns,,,,,2,2016-06-13 19:57:47
742445732033114112,guns,,,,,2,2016-06-13 19:57:11
742445337953067012,guns,,,,,2,2016-06-13 19:55:37
742347594848948225,guns,,,,,2,2016-06-13 13:27:13
742347405752995840,guns,,,,,2,2016-06-13 13:26:28
742347378871705602,guns,,,,,2,2016-06-13 13:26:21
730358080773472257,aca,,,,,2,2016-05-11 11:25:10
725715567773122560,lgbt,,,,,2,2016-04-28 15:57:29
725713968547946497,lgbt,,,,,2,2016-04-28 15:51:07
725713450404593664,lgbt,,,,,2,2016-04-28 15:49:04
723214587433086976,isis,,,,,2,2016-04-21 18:19:28
723214415739281408,isis,,,,,2,2016-04-21 18:18:48
722836786683052032,aca,,,,,2,2016-04-20 17:18:14
721061769687482368,aca,,,,,2,2016-04-15 19:44:57
720603356918583296,isis,,,,,2,2016-04-14 13:23:23
715607260458655745,immig,,,,,2,2016-03-31 18:30:40
712737285092089856,aca,,,,,2,2016-03-23 20:26:25
712737153965539330,aca,,,,,2,2016-03-23 20:25:54
712652738845405184,aca,,,,,2,2016-03-23 14:50:28
712652507118481408,aca,,,,,2,2016-03-23 14:49:32
712284194660085762,isis,,,,,2,2016-03-22 14:26:00
705076834426298368,abort,,,,,2,2016-03-02 17:06:31
700376035016208384,lgbt,,,,,2,2016-02-18 17:47:13
700375706589646848,lgbt,,,,,2,2016-02-18 17:45:55
694581917342158848,aca,,,,,2,2016-02-02 18:03:28
694544763178127361,isis,,,,,2,2016-02-02 15:35:50
693198685132439552,aca,,,,,2,2016-01-29 22:27:00
693198283271966720,aca,,,,,2,2016-01-29 22:25:24
693198224744648704,aca,,,,,2,2016-01-29 22:25:10
692745624656166912,aca,,,,,2,2016-01-28 16:26:42
687370768959823872,aca,,,,,2,2016-01-13 20:28:56
687103215465279488,isis,,,,,2,2016-01-13 02:45:46
685550686520655872,guns,,,,,2,2016-01-08 19:56:35
685129788936339457,guns,,,,,2,2016-01-07 16:04:05
684763040391237633,guns,,,,,2,2016-01-06 15:46:45
684421083513122816,guns,,,,,2,2016-01-05 17:07:56
684420841363341312,guns,,,,,2,2016-01-05 17:06:59
684420815639719937,guns,,,,,2,2016-01-05 17:06:53
684420029417426948,guns,,,,,2,2016-01-05 17:03:45
675397647679770624,lgbt,,,,,2,2015-12-11 19:32:02
675024444302221315,guns,,,,,2,2015-12-10 18:49:03
674974820837269504,guns,,,,,2,2015-12-10 15:31:52
674715174327222273,isis,,,,,2,2015-12-09 22:20:07
674695386091659268,immig,,,,,2,2015-12-09 21:01:29
674263574773133313,isis,,,,,2,2015-12-08 16:25:38
674261452350468096,isis,,,,,2,2015-12-08 16:17:12
674258301899702272,lgbt,,,,,2,2015-12-08 16:04:40
674253826162053123,isis,,,,,2,2015-12-08 15:46:53
674251187441557505,isis,,,,,2,2015-12-08 15:36:24
674248513941839872,isis,,,,,2,2015-12-08 15:25:47
671737634033635328,guns,,,,,2,2015-12-01 17:08:26
667399765479526400,isis,,,,,2,2015-11-19 17:51:18
667059926758465536,isis,,,,,2,2015-11-18 19:20:54
666688565514932224,isis,,,,,2,2015-11-17 18:45:15
