744958573738852352,isis,,,,,1,2016-06-20 18:22:19
742743913082028032,guns,,,,,1,2016-06-14 15:42:03
742022170289668097,guns,,,,,1,2016-06-12 15:54:06
740967538117509120,isis,,,,,1,2016-06-09 18:03:22
735548803697250304,aca,,,,,1,2016-05-25 19:11:15
725816848772653056,guns,,,,,1,2016-04-28 22:39:56
723331154640670720,immig,,,,,1,2016-04-22 02:02:40
722906724928135168,isis,,,,,1,2016-04-20 21:56:08
722880362704011265,isis,,,,,1,2016-04-20 20:11:23
709464204311396352,immig,,,,,1,2016-03-14 19:40:22
697109480400687105,guns,,,,,1,2016-02-09 17:27:06
691294948662968320,isis,,,,,1,2016-01-24 16:22:14
690577493317795841,isis,,,,,1,2016-01-22 16:51:19
690292198148018178,isis,,,,,1,2016-01-21 21:57:39
690266540244090880,isis,,,,,1,2016-01-21 20:15:42
690259223998021632,isis,,,,,1,2016-01-21 19:46:38
686619300904435713,aca,,,,,1,2016-01-11 18:42:52
674363227023781888,aca,,,,,1,2015-12-08 23:01:37
672584765036474368,aca,,,,,1,2015-12-04 01:14:38
667069686157287425,isis,,,,,1,2015-11-18 19:59:41
665330084698451968,guns,,,,,1,2015-11-14 00:47:08
657258646473175040,aca,,,,,1,2015-10-22 18:14:07
639544743953891328,aca,,,,,1,2015-09-03 21:05:23
623609507030134784,guns,,,,,1,2015-07-21 21:44:27
619572032699822080,guns,,,,,1,2015-07-10 18:20:58
613025827681386496,aca,,,,,1,2015-06-22 16:48:41
601855237490659328,aca,,,,,1,2015-05-22 21:00:45
596118435257569282,guns,,,,,1,2015-05-07 01:04:44
581575738186448896,guns,,,,,1,2015-03-27 21:57:15
581154886244569088,aca,,,,,1,2015-03-26 18:04:56
574196430824345602,aca,,,,,1,2015-03-07 13:14:31
573132114507505664,aca,,,,,1,2015-03-04 14:45:19
571082201649045504,immig,,,,,1,2015-02-26 22:59:41
570985115028996096,aca,,,,,1,2015-02-26 16:33:54
563085520746840064,aca,,,,,1,2015-02-04 21:23:44
560129765647351808,aca,,,,,1,2015-01-27 17:38:37
517011321691602944,aca,,,,,1,2014-09-30 18:01:19
514114792190005248,isis,,,,,1,2014-09-22 18:11:32
511538811344408576,aca,,,,,1,2014-09-15 15:35:31
494192223228264448,aca,,,,,1,2014-07-29 18:46:22
484737813355970562,aca,,,,,1,2014-07-03 16:37:55
477565828632944640,aca,,,,,1,2014-06-13 21:39:00
464137602673967104,isis,,,,,1,2014-05-07 20:20:02
458302499523272704,guns,,,,,1,2014-04-21 17:53:25
451053419265290240,aca,,,,,1,2014-04-01 17:48:09
450668951102824449,aca,,,,,1,2014-03-31 16:20:25
448885268456542208,isis,,,,,1,2014-03-26 18:12:42
448823851947147264,aca,,,,,1,2014-03-26 14:08:39
448528449486196736,aca,,,,,1,2014-03-25 18:34:50
448187568069562368,aca,,,,,1,2014-03-24 20:00:17
448141527366135808,aca,,,,,1,2014-03-24 16:57:20
443432333211729920,immig,,,,,1,2014-03-11 17:04:41
441958076825223168,aca,,,,,1,2014-03-07 15:26:31
439189147824451584,aca,,,,,1,2014-02-28 00:03:47
439188453876838400,aca,,,,,1,2014-02-28 00:01:01
438795555289182208,aca,,,,,1,2014-02-26 21:59:47
438406102204817408,aca,,,,,1,2014-02-25 20:12:14
436998791976484865,aca,,,,,1,2014-02-21 23:00:05
432998995158249472,aca,,,,,1,2014-02-10 22:06:19
430767754103095296,aca,,,,,1,2014-02-04 18:20:10
430739585287475200,aca,,,,,1,2014-02-04 16:28:14
426818832230260736,immig,,,,,1,2014-01-24 20:48:34
412972490894217216,aca,,,,,1,2013-12-17 15:48:09
410470704899837952,aca,,,,,1,2013-12-10 18:06:56
403280451302748160,aca,,,,,1,2013-11-20 21:55:26
401039986000019456,aca,,,,,1,2013-11-14 17:32:38
400734093706416128,aca,,,,,1,2013-11-13 21:17:08
400389544245075968,aca,,,,,1,2013-11-12 22:28:00
396373919906529281,aca,,,,,1,2013-11-01 20:31:21
395626322203930624,aca,,,,,1,2013-10-30 19:00:40
395574722764615680,aca,,,,,1,2013-10-30 15:35:38
394952449804337152,aca,,,,,1,2013-10-28 22:22:56
394931183940689920,aca,,,,,1,2013-10-28 20:58:26
393483460305633281,aca,,,,,1,2013-10-24 21:05:42
385510327938338816,aca,,,,,1,2013-10-02 21:03:19
385048002806558720,aca,,,,,1,2013-10-01 14:26:12
383652002338590720,aca,,,,,1,2013-09-27 17:58:59
379633710254940160,guns,,,,,1,2013-09-16 15:51:44
378205830098587649,isis,,,,,1,2013-09-12 17:17:51
377943000208261120,isis,,,,,1,2013-09-11 23:53:27
377489301291810816,isis,,,,,1,2013-09-10 17:50:37
377475784983584768,isis,,,,,1,2013-09-10 16:56:54
373978482268585984,isis,,,,,1,2013-09-01 01:19:53
373864513109377024,isis,,,,,1,2013-08-31 17:47:00
364047438555783169,immig,,,,,1,2013-08-04 15:37:27
362331628967690241,immig,,,,,1,2013-07-30 21:59:26
360129855045636097,aca,,,,,1,2013-07-24 20:10:22
357956416851546112,aca,,,,,1,2013-07-18 20:13:54
357936002414804992,aca,,,,,1,2013-07-18 18:52:47
357640690328547329,aca,,,,,1,2013-07-17 23:19:19
355835356865757184,isis,,,,,1,2013-07-12 23:45:34
355374659308498944,aca,,,,,1,2013-07-11 17:14:55
355335813283840000,aca,,,,,1,2013-07-11 14:40:34
355112778824024064,aca,,,,,1,2013-07-10 23:54:18
355084419196919808,aca,,,,,1,2013-07-10 22:01:37
355018184904024065,aca,,,,,1,2013-07-10 17:38:25
354370608731136000,aca,,,,,1,2013-07-08 22:45:11
353222928470523908,guns,,,,,1,2013-07-05 18:44:43
352519773638238210,aca,,,,,1,2013-07-03 20:10:38
352233608813101058,aca,,,,,1,2013-07-03 01:13:31
350358758943240192,immig,,,,,1,2013-06-27 21:03:32
349283743585935361,immig,,,,,1,2013-06-24 21:51:48
347017798884659200,immig,,,,,1,2013-06-18 15:47:45
340518158085533696,immig,,,,,1,2013-05-31 17:20:30
340161667797221376,immig,,,,,1,2013-05-30 17:43:56
339520638920310784,immig,,,,,1,2013-05-28 23:16:42
336589978173849600,guns,,,,,1,2013-05-20 21:11:18
335166657775403008,guns,,,,,1,2013-05-16 22:55:33
335153213709901825,guns,,,,,1,2013-05-16 22:02:07
332612065875333120,aca,,,,,1,2013-05-09 21:44:30
324620483985301504,immig,,,,,1,2013-04-17 20:28:49
321734992336130049,guns,,,,,1,2013-04-09 21:22:54
319189696775327745,aca,,,,,1,2013-04-02 20:48:48
317014931511836672,aca,,,,,1,2013-03-27 20:47:04
317004863949119489,aca,,,,,1,2013-03-27 20:07:03
316999367712182273,immig,,,,,1,2013-03-27 19:45:13
308999708741865472,aca,,,,,1,2013-03-05 17:57:26
301807880221368320,immig,,,,,1,2013-02-13 21:39:40
238649372009709568,immig,,,,,1,2012-08-23 14:50:18
223137982985674752,guns,,,,,1,2012-07-11 19:33:35
218039562604265473,immig,,,,,1,2012-06-27 17:54:17
205772783370764289,guns,,,,,1,2012-05-24 21:30:29
205698926911832064,guns,,,,,1,2012-05-24 16:37:00
192639025629233152,isis,,,,,1,2012-04-18 15:41:37
184705042081775616,aca,,,,,1,2012-03-27 18:14:48
182584740862365696,aca,,,,,1,2012-03-21 21:49:29
179669631911460864,aca,,,,,1,2012-03-13 20:45:53
177058228524421121,guns,,,,,1,2012-03-06 15:49:05
161514653917249536,guns,,,,,1,2012-01-23 18:24:28
155785019489665025,immig,,,,,1,2012-01-07 22:56:57
146716738204078080,aca,,,,,1,2011-12-13 22:22:50
136568011829166080,aca,,,,,1,2011-11-15 22:15:25
86891831371116544,aca,,,,,1,2011-07-01 20:20:01
78869619221331968,guns,,,,,1,2011-06-09 17:02:37
45876325625511936,aca,,,,,1,2011-03-10 15:59:03
45875128059437056,aca,,,,,1,2011-03-10 15:54:17
23877353813843968,guns,,,,,1,2011-01-08 23:02:59
