747449094285725696,aca,,,,,2,2016-06-27 15:18:45
746412391466864640,lgbt,,,,,2,2016-06-24 18:39:16
745772387464011780,guns,,,,,2,2016-06-23 00:16:07
745703338755395584,guns,,,,,2,2016-06-22 19:41:45
745689766033768448,guns,,,,,2,2016-06-22 18:47:49
745674186882965504,guns,,,,,2,2016-06-22 17:45:54
745314031641190400,immig,,,,,2,2016-06-21 17:54:47
743195664922841093,guns,,,,,2,2016-06-15 21:37:09
742834226526101505,lgbt,,,,,2,2016-06-14 21:40:55
742043048675266560,guns,,,,,2,2016-06-12 17:17:03
733416158146088962,lgbt,,,,,2,2016-05-19 21:56:52
733381687736946690,lgbt,,,,,2,2016-05-19 19:39:54
732617960628477954,lgbt,,,,,2,2016-05-17 17:05:07
730461568924823552,guns,,,,,2,2016-05-11 18:16:24
720374115899731969,lgbt,,,,,2,2016-04-13 22:12:27
717743852958924801,aca,,,,,2,2016-04-06 16:00:44
717484255648071681,lgbt,,,,,2,2016-04-05 22:49:11
715610925101752321,immig,,,,,2,2016-03-31 18:45:14
714553078599561217,lgbt,,,,,2,2016-03-28 20:41:44
712720980611899392,aca,,,,,2,2016-03-23 19:21:38
705060699928727552,abort,,,,,2,2016-03-02 16:02:24
704413697431703552,aca,,,,,2,2016-02-29 21:11:27
690574408310767618,abort,,,,,2,2016-01-22 16:39:03
687098699059703809,aca,,,,,2,2016-01-13 02:27:50
684872178014130176,aca,,,,,2,2016-01-06 23:00:26
684521618308239361,aca,,,,,2,2016-01-05 23:47:26
677986800153944065,aca,,,,,2,2015-12-18 23:00:24
674411915196534784,immig,,,,,2,2015-12-09 02:15:05
667764405136789504,lgbt,,,,,2,2015-11-20 18:00:15
666333754487652352,abort,,,,,2,2015-11-16 19:15:21
664842805114757120,aca,,,,,2,2015-11-12 16:30:51
662669345076715521,abort,,,,,2,2015-11-06 16:34:18
654762093959184385,lgbt,,,,,2,2015-10-15 20:53:42
653358329213906944,lgbt,,,,,2,2015-10-11 23:55:39
649675461228892160,abort,,,,,2,2015-10-01 20:01:15
