747948379062345728,isis,,,,,1,2016-06-29 00:22:44
747476542599667712,abort,,,,,1,2016-06-27 17:07:49
746371396285120512,guns,,,,,1,2016-06-24 15:56:22
745990225499938817,immig,,,,,1,2016-06-23 14:41:44
745703732726345728,isis,,,,,1,2016-06-22 19:43:19
744984607389454336,guns,,,,,1,2016-06-20 20:05:46
744895272761827328,guns,,,,,1,2016-06-20 14:10:47
743576434854273024,guns,,,,,1,2016-06-16 22:50:11
742460011415281664,guns,,,,,1,2016-06-13 20:53:55
742445232726409217,guns,,,,,1,2016-06-13 19:55:12
742363218413260800,guns,,,,,1,2016-06-13 14:29:18
742052661269168129,guns,,,,,1,2016-06-12 17:55:15
740629155432271872,guns,,,,,1,2016-06-08 19:38:45
740584330603417600,immig,,,,,1,2016-06-08 16:40:38
735545012247760897,lgbt,,,,,1,2016-05-25 18:56:11
735205031260114946,abort,,,,,1,2016-05-24 20:25:13
732688227107282948,abort,,,,,1,2016-05-17 21:44:20
732686174532292608,immig,,,,,1,2016-05-17 21:36:11
732633329195945985,immig,,,,,1,2016-05-17 18:06:12
730116764491747328,isis,,,,,1,2016-05-10 19:26:16
729735801953767424,immig,,,,,1,2016-05-09 18:12:27
727512357761650688,isis,,,,,1,2016-05-03 14:57:17
726087840396890112,immig,,,,,1,2016-04-29 16:36:45
725712599522938880,immig,,,,,1,2016-04-28 15:45:41
725669640848945154,lgbt,,,,,1,2016-04-28 12:54:59
725402541459124224,isis,,,,,1,2016-04-27 19:13:37
725382868566990848,aca,,,,,1,2016-04-27 17:55:27
725015305395777536,isis,,,,,1,2016-04-26 17:34:53
724680805478469633,isis,,,,,1,2016-04-25 19:25:42
723514701087444992,isis,,,,,1,2016-04-22 14:12:01
722131740140158977,immig,,,,,1,2016-04-18 18:36:38
721802763768872962,isis,,,,,1,2016-04-17 20:49:23
720392436711698433,immig,,,,,1,2016-04-13 23:25:15
719994728947851264,immig,,,,,1,2016-04-12 21:04:54
719925143787737088,aca,,,,,1,2016-04-12 16:28:24
