745806870523293696,isis,,,,,1,2016-06-23 02:33:09
745611462161334272,aca,,,,,1,2016-06-22 13:36:40
740269982559391744,isis,,,,,1,2016-06-07 19:51:32
722906963290382336,guns,,,,,1,2016-04-20 21:57:05
719903926255005698,isis,,,,,1,2016-04-12 15:04:05
712745217800187904,aca,,,,,1,2016-03-23 20:57:56
712289067661205504,isis,,,,,1,2016-03-22 14:45:22
712268816286359553,guns,,,,,1,2016-03-22 13:24:53
712264911196438528,isis,,,,,1,2016-03-22 13:09:22
709778000808701952,abort,,,,,1,2016-03-15 16:27:17
709777906940121088,abort,,,,,1,2016-03-15 16:26:54
709777857116037120,abort,,,,,1,2016-03-15 16:26:42
705059044143308801,abort,,,,,1,2016-03-02 15:55:50
690588998125916161,abort,,,,,1,2016-01-22 17:37:02
687126883046158337,isis,,,,,1,2016-01-13 04:19:49
685550337130901505,aca,,,,,1,2016-01-08 19:55:11
685532003765239809,abort,,,,,1,2016-01-08 18:42:20
684825159157596161,aca,,,,,1,2016-01-06 19:53:36
684395556832210944,abort,,,,,1,2016-01-05 15:26:30
684109539893968896,guns,,,,,1,2016-01-04 20:29:59
674355693974110212,isis,,,,,1,2015-12-08 22:31:41
672168047600357376,guns,,,,,1,2015-12-02 21:38:45
672166535725731841,guns,,,,,1,2015-12-02 21:32:45
659020731917934593,isis,,,,,1,2015-10-27 14:56:01
648846085629325312,abort,,,,,1,2015-09-29 13:05:36
644926542141911041,abort,,,,,1,2015-09-18 17:30:44
644899445621026816,abort,,,,,1,2015-09-18 15:43:04
644570263909175298,abort,,,,,1,2015-09-17 17:55:01
623841639044358144,abort,,,,,1,2015-07-22 13:06:51
621771795150954497,guns,,,,,1,2015-07-16 20:02:02
614203291828912128,aca,,,,,1,2015-06-25 22:47:30
614126921769689088,aca,,,,,1,2015-06-25 17:44:02
580042787153924096,aca,,,,,1,2015-03-23 16:25:51
564804954435907585,guns,,,,,1,2015-02-09 15:16:09
562738236553187329,aca,,,,,1,2015-02-03 22:23:45
558377049908600834,abort,,,,,1,2015-01-22 21:33:57
557731871438934019,isis,,,,,1,2015-01-21 02:50:14
557726074361380865,aca,,,,,1,2015-01-21 02:27:12
555429043362082816,immig,,,,,1,2015-01-14 18:19:37
543056234560368640,aca,,,,,1,2014-12-11 14:54:30
535605305410068482,immig,,,,,1,2014-11-21 01:27:10
535603795385155584,immig,,,,,1,2014-11-21 01:21:10
535602592186134528,immig,,,,,1,2014-11-21 01:16:23
535442809319608320,immig,,,,,1,2014-11-20 14:41:28
534745597535092736,aca,,,,,1,2014-11-18 16:31:00
534465017044025344,aca,,,,,1,2014-11-17 21:56:04
532953284169203712,aca,,,,,1,2014-11-13 17:48:59
525399805871149056,aca,,,,,1,2014-10-23 21:34:09
525398846042415104,aca,,,,,1,2014-10-23 21:30:21
517383075496755200,aca,,,,,1,2014-10-01 18:38:32
517380535816323072,aca,,,,,1,2014-10-01 18:28:26
517365775015739392,aca,,,,,1,2014-10-01 17:29:47
