743556267554242564,isis,,,,,1,2016-06-16 21:30:03
742082458087247872,guns,,,,,1,2016-06-12 19:53:39
712734889716629504,isis,,,,,1,2016-03-23 20:16:54
712707132941082624,isis,,,,,1,2016-03-23 18:26:36
712695631245127683,isis,,,,,1,2016-03-23 17:40:54
712694035618594816,isis,,,,,1,2016-03-23 17:34:33
712685223310393344,isis,,,,,1,2016-03-23 16:59:32
712286194005057536,isis,,,,,1,2016-03-22 14:33:56
705843877593423873,isis,,,,,1,2016-03-04 19:54:29
705843567378505729,isis,,,,,1,2016-03-04 19:53:15
705134596355170304,abort,,,,,1,2016-03-02 20:56:03
697912694234599424,isis,,,,,1,2016-02-11 22:38:47
697912059795787776,isis,,,,,1,2016-02-11 22:36:16
694674884157411328,aca,,,,,1,2016-02-03 00:12:53
692775051070930946,guns,,,,,1,2016-01-28 18:23:37
692533494258520065,guns,,,,,1,2016-01-28 02:23:46
687108618035027971,isis,,,,,1,2016-01-13 03:07:15
687096638813396996,isis,,,,,1,2016-01-13 02:19:38
685500079193632768,guns,,,,,1,2016-01-08 16:35:29
685228986964787200,abort,,,,,1,2016-01-07 22:38:16
685194810140004352,guns,,,,,1,2016-01-07 20:22:27
684778906478579712,aca,,,,,1,2016-01-06 16:49:48
684501638996967425,guns,,,,,1,2016-01-05 22:28:02
684491590585442304,guns,,,,,1,2016-01-05 21:48:07
674321694790688768,isis,,,,,1,2015-12-08 20:16:34
668199754669641733,immig,,,,,1,2015-11-21 22:50:10
668168419301326848,immig,,,,,1,2015-11-21 20:45:39
667457871106449408,isis,,,,,1,2015-11-19 21:42:11
667445531891933184,isis,,,,,1,2015-11-19 20:53:09
667445022019702784,isis,,,,,1,2015-11-19 20:51:08
666322029398872064,isis,,,,,1,2015-11-16 18:28:46
656552206288711685,isis,,,,,1,2015-10-20 19:26:58
644959531445956608,abort,,,,,1,2015-09-18 19:41:49
642457850187546624,abort,,,,,1,2015-09-11 22:01:02
634761955681677312,immig,,,,,1,2015-08-21 16:20:18
624229917711073280,isis,,,,,1,2015-07-23 14:49:44
621038317254086656,isis,,,,,1,2015-07-14 19:27:27
613700151505502209,guns,,,,,1,2015-06-24 13:28:12
611664094698020864,guns,,,,,1,2015-06-18 22:37:39
596366597251584000,isis,,,,,1,2015-05-07 17:30:51
594146767408594945,immig,,,,,1,2015-05-01 14:30:02
578530426232414209,isis,,,,,1,2015-03-19 12:16:16
576790052841385984,guns,,,,,1,2015-03-14 17:00:39
573186213978497024,aca,,,,,1,2015-03-04 18:20:17
570627083472379905,immig,,,,,1,2015-02-25 16:51:13
562751283174854656,immig,,,,,1,2015-02-03 23:15:35
562740999450271745,aca,,,,,1,2015-02-03 22:34:44
561224590211702784,aca,,,,,1,2015-01-30 18:09:04
559765365073641472,immig,,,,,1,2015-01-26 17:30:37
559151433644507136,immig,,,,,1,2015-01-25 00:51:04
558345837286522880,abort,,,,,1,2015-01-22 19:29:55
