747529695491670016,immig,,4,17,,2,2016-06-27 20:39:02
747491773967114241,isis,,7,,,2,2016-06-27 18:08:21
747487825189343233,abort,,5,4,12,2,2016-06-27 17:52:39
747039733654650880,lgbt,,4,5,12,2,2016-06-26 12:12:06
745750141991329792,guns,,7,,,2,2016-06-22 22:47:43
745711738016927748,guns,,13,,,2,2016-06-22 20:15:07
745683004689907712,guns,,13,12,,2,2016-06-22 18:20:57
745012684844761088,immig,,10,,,2,2016-06-20 21:57:20
742164331685634048,guns,,17,,,2,2016-06-13 01:19:00
730092255441264641,lgbt,,4,12,,2,2016-05-10 17:48:52
725427606997372928,lgbt,,13,4,,2,2016-04-27 20:53:13
725373204219461632,guns,,12,,,2,2016-04-27 17:17:03
722083643074682880,immig,,9,10,1,2,2016-04-18 15:25:30
712344892123516929,isis,guns,3,6,,2,2016-03-22 18:27:11
689630601033445376,immig,,13,12,,2,2016-01-20 02:08:42
686727784715161604,isis,,9,16,,2,2016-01-12 01:53:57
685177119811473408,isis,,9,12,,2,2016-01-07 19:12:09
669286690377342976,immig,,17,,,2,2015-11-24 22:49:16
667851571296903169,immig,,12,,,2,2015-11-20 23:46:37
667329007436869632,immig,isis,10,,,2,2015-11-19 13:10:08
666423504015925248,isis,,3,,,2,2015-11-17 01:11:59
666259915854520320,isis,,7,16,,2,2015-11-16 14:21:57
665339086274625536,isis,guns,17,3,,2,2015-11-14 01:22:54
664277049192914944,immig,,12,,,2,2015-11-11 03:02:44
654776588504969217,lgbt,,9,,,2,2015-10-15 21:51:18
648943604128477184,abort,,17,,,2,2015-09-29 19:33:06
628327194289401856,abort,,12,8,,2,2015-08-03 22:10:51
626825857466675201,aca,,8,,,2,2015-07-30 18:45:04
624336359138951168,guns,,17,6,,2,2015-07-23 21:52:42
624294160296751104,guns,,17,6,,2,2015-07-23 19:05:01
624253202263863296,lgbt,,4,5,,2,2015-07-23 16:22:16
623920806347804673,lgbt,,4,11,,2,2015-07-22 18:21:26
614448443604475904,lgbt,,4,,,2,2015-06-26 15:01:39
614446991595192320,lgbt,,9,,,2,2015-06-26 14:55:53
614075041781817344,aca,,8,,,2,2015-06-25 14:17:53
614074145169653760,aca,,8,,,2,2015-06-25 14:14:19
611541227163529216,guns,,17,,,2,2015-06-18 14:29:25
610548615556268032,immig,,9,,,2,2015-06-15 20:45:08
608804436312489985,isis,,7,,,2,2015-06-11 01:14:23
605468760577875969,lgbt,,4,,,2,2015-06-01 20:19:36
601358298173026305,isis,,16,,,2,2015-05-21 12:06:05
601122851698114563,immig,,13,,,2,2015-05-20 20:30:30
601020839711121408,immig,,6,,,2,2015-05-20 13:45:09
599002072634302464,immig,,16,,,2,2015-05-15 00:03:17
598993283440869377,immig,,10,,,2,2015-05-14 23:28:22
598987864551104512,immig,,13,,,2,2015-05-14 23:06:50
598980431598505984,immig,,10,,,2,2015-05-14 22:37:18
598938438763728897,immig,,4,,,2,2015-05-14 19:50:26
598933551728439298,immig,,13,,,2,2015-05-14 19:31:01
598849870280138752,abort,,4,13,,2,2015-05-14 13:58:29
