734829455114403840,lgbt,,12,,,1,2016-05-23 19:32:49
732679174830366720,aca,,13,,,1,2016-05-17 21:08:22
722879806929408000,aca,,16,,,1,2016-04-20 20:09:11
709743419694911488,abort,,3,,,1,2016-03-15 14:09:52
708097699065831424,aca,,1,,,1,2016-03-11 01:10:21
690548702960820224,abort,,5,,,1,2016-01-22 14:56:55
687121354391457792,isis,,13,,,1,2016-01-13 03:57:51
673992638299832324,isis,,7,,,1,2015-12-07 22:29:01
666727280820002816,isis,,16,,,1,2015-11-17 21:19:05
644911310795354112,abort,,13,,,1,2015-09-18 16:30:13
644905126872903681,abort,,13,,,1,2015-09-18 16:05:38
626460157396959232,aca,,16,,,1,2015-07-29 18:31:55
621419612224290816,abort,,1,,,1,2015-07-15 20:42:35
615617616682614784,isis,,16,,,1,2015-06-29 20:27:32
614118052263759872,aca,,16,,,1,2015-06-25 17:08:48
614104316513808384,aca,,16,,,1,2015-06-25 16:14:13
614102544420372481,aca,,12,16,,1,2015-06-25 16:07:10
608962694658551808,isis,,16,,,1,2015-06-11 11:43:15
565186553954062337,immig,,13,,,1,2015-02-10 16:32:29
565142721372123137,isis,,16,,,1,2015-02-10 13:38:19
558031575318007808,immig,,16,,,1,2015-01-21 22:41:09
535770900088782849,immig,,12,16,,1,2014-11-21 12:25:11
535519388859121664,immig,,13,,,1,2014-11-20 19:45:46
534759573643866112,isis,,17,,,1,2014-11-18 17:26:32
534398369100468224,aca,,1,,,1,2014-11-17 17:31:14
521674290912309248,immig,,13,,,1,2014-10-13 14:50:17
517426174356885504,aca,,13,,,1,2014-10-01 21:29:47
509102516567818240,isis,,16,,,1,2014-09-08 22:14:33
509102504005894144,isis,,16,,,1,2014-09-08 22:14:30
508997208797347840,aca,,13,16,,1,2014-09-08 15:16:05
507952174094368768,aca,,16,,,1,2014-09-05 18:03:30
507951294418784258,aca,,16,,,1,2014-09-05 18:00:00
507553505662754816,aca,,16,,,1,2014-09-04 15:39:20
507552165028974595,aca,,16,,,1,2014-09-04 15:34:00
507552117947908096,aca,,13,,,1,2014-09-04 15:33:49
507338571792269313,aca,,16,,,1,2014-09-04 01:25:16
506869938695720960,aca,,13,,,1,2014-09-02 18:23:05
504331609408307200,aca,,16,,,1,2014-08-26 18:16:40
494839701786722307,immig,,16,,,1,2014-07-31 13:39:13
494166639907454977,isis,,17,,,1,2014-07-29 17:04:42
492030500320858112,aca,,16,,,1,2014-07-23 19:36:27
491967835804274689,aca,,16,,,1,2014-07-23 15:27:27
486948887157301248,immig,,11,13,,1,2014-07-09 19:03:56
478888193316896768,isis,,16,,,1,2014-06-17 13:13:37
472472727325265920,aca,,13,,,1,2014-05-30 20:20:50
472430806091067392,aca,,13,1,,1,2014-05-30 17:34:16
472430720515072000,aca,,13,1,,1,2014-05-30 17:33:55
461176120818561024,aca,,1,13,,1,2014-04-29 16:12:10
460752418675122176,immig,,16,,,1,2014-04-28 12:08:31
456454422072410112,aca,,13,12,,1,2014-04-16 15:29:49
