743130309701586944,immig,,12,4,,2,2016-06-15 17:17:27
742022197447790594,guns,lgbt,17,,,2,2016-06-12 15:54:12
736252736287715328,lgbt,,12,,,2,2016-05-27 17:48:25
732629731573673984,lgbt,,17,4,,2,2016-05-17 17:51:54
712756309133627392,aca,,15,,,2,2016-03-23 21:42:01
712286174098796544,isis,,17,,,2,2016-03-22 14:33:52
709856583178657792,immig,,13,1,2,2,2016-03-15 21:39:32
706946004575064064,isis,,10,,,2,2016-03-07 20:53:56
698249734176149504,aca,,8,12,,2,2016-02-12 20:58:04
690996708696690688,aca,,17,,,2,2016-01-23 20:37:08
689575170009227264,immig,,12,,,2,2016-01-19 22:28:26
689479357937545216,immig,,12,,,2,2016-01-19 16:07:43
685595417120247811,isis,,16,,,2,2016-01-08 22:54:19
685247130982854657,guns,isis,12,,,2,2016-01-07 23:50:21
684805609527635968,aca,,12,9,,2,2016-01-06 18:35:55
684805436156063744,aca,,12,9,,2,2016-01-06 18:35:13
677154751646011392,aca,,15,,,2,2015-12-16 15:54:08
677133472327180288,aca,,15,,,2,2015-12-16 14:29:34
662380579762135041,aca,,15,,,2,2015-11-05 21:26:51
660601244763955200,aca,,16,15,,2,2015-10-31 23:36:24
626790502789070848,aca,,15,,,2,2015-07-30 16:24:35
614086366121496576,aca,,12,,,2,2015-06-25 15:02:53
610550101694529536,immig,,15,,,2,2015-06-15 20:51:02
610509020806389760,immig,,10,,,2,2015-06-15 18:07:47
610508327789985792,immig,,10,,,2,2015-06-15 18:05:02
587749899594137601,aca,,8,,,2,2015-04-13 22:51:10
585157454167678977,immig,,12,,,2,2015-04-06 19:09:43
580118595277099008,aca,,9,15,12,2,2015-03-23 21:27:05
580073531033128961,aca,,15,,,2,2015-03-23 18:28:01
577588192687312896,aca,,15,,,2,2015-03-16 21:52:10
576454086976872448,aca,,15,,,2,2015-03-13 18:45:38
565914161872654338,aca,,15,,,2,2015-02-12 16:43:45
562651442960695297,aca,,9,,,2,2015-02-03 16:38:52
562641732723306496,aca,,13,,,2,2015-02-03 16:00:17
561237515609206784,aca,,13,1,,2,2015-01-30 19:00:25
560807516536582144,aca,,15,,,2,2015-01-29 14:31:45
560100511291277314,aca,,15,,,2,2015-01-27 15:42:22
560099513310773249,aca,,15,,,2,2015-01-27 15:38:24
557556062446841856,aca,,16,,,2,2015-01-20 15:11:38
543052768135499776,aca,,16,,,2,2014-12-11 14:40:44
543052156673073152,aca,,16,,,2,2014-12-11 14:38:18
542424801969586177,aca,,16,,,2,2014-12-09 21:05:25
539913238927126528,aca,,16,,,2,2014-12-02 22:45:21
539912288489066497,aca,,16,,,2,2014-12-02 22:41:35
536244724840284161,aca,,16,,,2,2014-11-22 19:48:00
535616735458516992,immig,,13,12,,2,2014-11-21 02:12:35
535139070641713153,immig,,13,,,2,2014-11-19 18:34:31
535135697347149824,aca,,16,,,2,2014-11-19 18:21:07
534840379162378241,aca,,16,,,2,2014-11-18 22:47:37
533690230264856576,aca,,15,,,2,2014-11-15 18:37:21
