747792297169920000,guns,,7,3,,2,2016-06-28 14:02:31
747511747364298752,aca,,5,4,,2,2016-06-27 19:27:43
747427376976568320,guns,,7,12,,2,2016-06-27 13:52:27
746421865145589760,guns,isis,11,7,,2,2016-06-24 19:16:55
746420553146236928,guns,isis,12,7,11,2,2016-06-24 19:11:42
746377543641628672,isis,guns,12,7,,2,2016-06-24 16:20:48
745994412061253632,guns,,17,,,2,2016-06-23 14:58:22
745953414740328448,guns,,3,9,,2,2016-06-23 12:15:27
745802623417221121,guns,,3,,,2,2016-06-23 02:16:16
745750247134085120,guns,,16,,,2,2016-06-22 22:48:08
745713568704831488,guns,,16,,,2,2016-06-22 20:22:24
745677662379737088,guns,,13,12,,2,2016-06-22 17:59:43
745665093808033792,guns,,16,,,2,2016-06-22 17:09:46
745646195402481664,guns,lgbt,17,,,2,2016-06-22 15:54:41
745640262467203072,guns,isis,11,,,2,2016-06-22 15:31:06
745607635815239680,guns,,11,13,,2,2016-06-22 13:21:27
745377418999803905,guns,isis,12,,,2,2016-06-21 22:06:39
745241487789670401,isis,guns,11,7,,2,2016-06-21 13:06:31
745043560957870080,guns,lgbt,13,12,,2,2016-06-21 00:00:01
745043019255128064,guns,isis,12,7,,2,2016-06-20 23:57:52
744898208736940032,guns,isis,11,13,,2,2016-06-20 14:22:27
744843063932125184,guns,isis,16,7,,2,2016-06-20 10:43:19
743863573261213696,guns,,12,,,2,2016-06-17 17:51:10
743202014985879552,guns,,17,13,,2,2016-06-15 22:02:23
742696521137786880,guns,,12,7,,2,2016-06-14 12:33:43
742350663368253440,guns,isis,17,,,2,2016-06-13 13:39:25
742073779321475073,lgbt,,17,10,,2,2016-06-12 19:19:10
741997477037887488,guns,lgbt,17,12,,2,2016-06-12 14:15:58
741009825962840064,immig,,13,,,2,2016-06-09 20:51:24
741009693548683264,immig,,13,12,,2,2016-06-09 20:50:52
735995344425619456,lgbt,,13,4,,2,2016-05-27 00:45:38
735995251077287937,lgbt,,17,4,,2,2016-05-27 00:45:16
735608488555085824,guns,isis,12,7,,2,2016-05-25 23:08:25
735214726624489472,guns,isis,13,,,2,2016-05-24 21:03:45
733273365331447809,lgbt,,12,13,4,2,2016-05-19 12:29:28
732992602534989824,lgbt,,12,13,4,2,2016-05-18 17:53:49
732965573890592768,lgbt,,12,13,4,2,2016-05-18 16:06:25
732607409831743488,lgbt,,17,4,,2,2016-05-17 16:23:12
731199455777689600,lgbt,,17,4,,2,2016-05-13 19:08:29
727997938031419392,abort,,5,11,,2,2016-05-04 23:06:48
725041246486597632,abort,guns,17,,,2,2016-04-26 19:17:58
722491315003531264,isis,,16,,,2,2016-04-19 18:25:27
722023778398691328,guns,lgbt,9,4,,2,2016-04-18 11:27:37
720615728152489987,isis,,17,14,,2,2016-04-14 14:12:32
720011003325452288,guns,,7,13,,2,2016-04-12 22:09:35
717495701974949891,isis,,14,,,2,2016-04-05 23:34:40
717440238549934081,lgbt,,4,5,,2,2016-04-05 19:54:16
715648442589118465,lgbt,,4,10,,2,2016-03-31 21:14:19
714517451803901952,lgbt,,3,4,,2,2016-03-28 18:20:10
713118064775143426,lgbt,,4,10,5,2,2016-03-24 21:39:30
712697945011929092,aca,,17,5,,2,2016-03-23 17:50:06
