746408120960835586,aca,,17,,,1,2016-06-24 18:22:18
746341176769388544,aca,,12,,,1,2016-06-24 13:56:17
746027231638609921,aca,,13,,,1,2016-06-23 17:08:47
745685015757938689,aca,,12,,,1,2016-06-22 18:28:56
745656650242138113,aca,,13,,,1,2016-06-22 16:36:13
745650293006798848,aca,,16,,,1,2016-06-22 16:10:58
745631103541710848,aca,,16,,,1,2016-06-22 14:54:42
745621598372233216,aca,,13,,,1,2016-06-22 14:16:56
745262373808783361,guns,,17,,,1,2016-06-21 14:29:30
744989944230330368,guns,,12,,,1,2016-06-20 20:26:58
744960426815913984,guns,,12,,,1,2016-06-20 18:29:41
744899771912097792,aca,,13,,,1,2016-06-20 14:28:39
743838559379951616,isis,,3,7,,1,2016-06-17 16:11:47
743230852168040448,aca,,1,,,1,2016-06-15 23:56:58
743086947497824256,aca,,1,8,,1,2016-06-15 14:25:08
742359599731314690,guns,lgbt,17,,,1,2016-06-13 14:14:55
742055190321344512,guns,lgbt,17,,,1,2016-06-12 18:05:18
738806965716045824,isis,,14,,,1,2016-06-03 18:58:01
738059257979998208,aca,,2,12,,1,2016-06-01 17:26:54
737762220134764546,aca,,8,,,1,2016-05-31 21:46:34
737727795867029504,aca,,8,,,1,2016-05-31 19:29:47
737680478564700160,aca,,13,,,1,2016-05-31 16:21:46
736326479093452800,aca,,8,,,1,2016-05-27 22:41:27
735859198374912002,aca,,13,,,1,2016-05-26 15:44:39
735172343845294080,aca,,8,12,,1,2016-05-24 18:15:20
734870720946245632,aca,,8,,,1,2016-05-23 22:16:47
732664400943951872,guns,,5,,,1,2016-05-17 20:09:40
732345717373702144,isis,,7,,,1,2016-05-16 23:03:20
732317120361574404,aca,,1,,,1,2016-05-16 21:09:41
732272849596059649,aca,,13,,,1,2016-05-16 18:13:46
728342481570541568,guns,,1,,,1,2016-05-05 21:55:54
727971931970998274,aca,,13,,,1,2016-05-04 21:23:28
727168616282599425,aca,,1,,,1,2016-05-02 16:11:22
725319590562115585,isis,,3,,,1,2016-04-27 13:44:00
724644022053122048,aca,,12,,,1,2016-04-25 16:59:32
722095069461934080,immig,,12,,,1,2016-04-18 16:10:55
722092960750419973,immig,,5,12,,1,2016-04-18 16:02:32
720341414123429889,isis,,13,,,1,2016-04-13 20:02:31
718153135559192576,aca,,2,,,1,2016-04-07 19:07:04
717738477601890304,immig,,5,,,1,2016-04-06 15:39:22
717105193637310467,isis,,12,7,,1,2016-04-04 21:42:55
717082150462472192,isis,,12,,,1,2016-04-04 20:11:22
715236366167252992,isis,,3,,,1,2016-03-30 17:56:52
715201651443965952,isis,,7,,,1,2016-03-30 15:38:56
714961730401615872,isis,,13,,,1,2016-03-29 23:45:34
714504834960007173,isis,,3,,,1,2016-03-28 17:30:02
714504653275271168,isis,,3,17,,1,2016-03-28 17:29:18
713783557949247488,aca,,13,1,,1,2016-03-26 17:43:56
713099460432281600,aca,,16,,,1,2016-03-24 20:25:34
712661007877976064,isis,,17,14,,1,2016-03-23 15:23:19
